variant_id,title_long,product_type,handle,color,store_name
10188,Copper Tussar silk Pure Paithani With Pure Zari Woven Border Saree,silk saree with border,copper-tussar-silk-pure-paithani-with-pure-zari-woven-border-saree,copper,Store_A
10189,Copper Tussar Silk Saree With Ikkat Woven Border and Fancy Pallu,silk saree with border,tussar-silk-saree-with-ikkat-woven-border-and-fancy-pallu-1,copper,Store_A
10190,Coral Bead Copper Zari Handloom Weaving Silk Saree,silk saree,coral-bead-copper-zari-handloom-weaving-silk-saree,copper,Store_A
10191,Coral Peach All Over Design Soft Kanjivaram Silk Saree,silk saree,coral-peach-all-over-design-soft-kanjivaram-silk-saree,peach,Store_A
10192,Coral Pink Art silk Saree,silk saree,coral-pink-art-silk-saree,pink,Store_A
10193,Corn Yellow And Golden Zari Design Border With Blouse,border with blouse,and-golden-zari-butta-design-border-with-blouse-2,yellow - golden,Store_A
10194,Corn Yellow Linen Silk Saree With Blouse,linen silk saree with blouse,corn-yellow-linen-silk-saree-with-blouse,yellow,Store_A
10195,Cream Color Linen Cotton saree with Beautiful Digital print and Zari Lining Pallu,linen cotton saree,cream-color-linen-cotton-saree-with-beautiful-digital-print-and-zari-lining-pallu,cream - color,Store_A
10196,Cream color Soft Linen with Lucknowi weaving Border and Gota patti work,linen border patti,cream-color-soft-linen-with-lucknowi-weaving-border-and-gota-patti-work,cream - color,Store_A
10197,Cream Colour Handloom Linen Silk Saree With Grandeur Tissue Pallu,linen silk saree,cream-colour-handloom-linen-silk-saree-with-amazing-pallu,cream,Store_A
10198,Cream Colour ikkat Border Tassar Silk Saree With Blouse For Comfy look,silk saree with border and blouse,copy-of-auspicious-pine-green-zari-weaving-lichi-silk-saree-with-blouse,cream,Store_A
10199,Cream Colour Soft Handloom Zari Weaving Silk Saree,silk saree,copy-of-stone-blue-colour-soft-handloom-zari-weaving-silk-saree,cream,Store_A
10200,Cream Cotton Silk Saree With Ikkat Woven Designs Pallu And Blouse,cotton silk saree with blouse,soft-silk-saree-with-ikkat-woven-designs-pallu-and-blouse,cream,Store_A
10201,Cream Golden Zari Shine Kanjivaram Wedding Saree With Blouse,saree with blouse,cream-golden-zari-shine-kanjivaram-wedding-saree-with-blouse-1,cream - golden,Store_A
10202,Cream Handloom Linen saree With Meenakari weaved classic tissue pallu,linen saree,cream-handloom-linen-saree-with-meenakari-weaved-grand-classic-tissue-pallu,cream,Store_A
10203,Cream Jacquard Woven Design Saree With Embroidered Blouse,saree with blouse,pink-jacquard-woven-design-saree-with-embroidered-blouse-1,cream,Store_A
10204,Cream Linen Silk Sarees with Gold and Silver Zari Border,linen silk saree with border,cream-linen-silk-sarees-with-gold-and-silver-zari-border,cream - gold - silver,Store_A
10205,Cream Pure Tissue Linen With Silver Zari Weaves Temple Border Saree,linen saree with border,cream-pure-tissue-linen-with-silver-zari-weaves-temple-border-saree,cream - silver,Store_A
10206,Cream Semi Tussar Silk With Ikkat Weaves Checks Fancy Tassels Saree,silk saree,cream-semi-tussar-silk-with-ikkat-weaves-checks-fancy-tassels-saree,cream,Store_A
10207,Cream Tussar Silk Saree With Ikkat Woven Border and Fancy Pallu,silk saree with border,tussar-silk-saree-with-ikkat-woven-border-and-fancy-pallu-2,cream,Store_A
10208,Cream Woven Kanjivaram Wedding Saree With Blouse,saree with blouse,cream-woven-kanjivaram-wedding-saree-with-blouse,cream,Store_A
10209,Cream Zari Woven Linen Silk Saree With Matching Blouse,linen silk saree with blouse,zari-woven-linen-silk-saree-with-matching-blouse-1,cream,Store_A
10210,Creamy Cream zari Woven Paithani Silk Saree With Designer Red Blouse,silk saree with blouse,creamy-cream-zari-woven-paithani-silk-saree-with-designer-red-blouse,cream - red,Store_A
10211,Creamy Gold Shine Paithani Silk Saree with Flower Woven Zari border,silk saree with border,creamy-gold-shine-paithani-silk-saree-with-flower-woven-zari-border,gold,Store_A
10212,Creamy Off-white and Red Zari Border Silk Saree With Blouse,silk saree with border and blouse,creamy-off-white-and-red-zari-border-silk-saree-with-blouse,red,Store_A
10213,Creamy Off-White Kashmiri Modal Handloom Weaving Saree,saree,ight-brown-banarasi-silk-woven-saree,off-white,Store_A
10214,Creamy Pink & Golden zari Woven Kanjivaram Silk Saree With Blouse,silk saree with blouse,creamy-pink-golden-zari-woven-kanjivaram-silk-saree-with-blouse,pink - golden,Store_A
10215,Crepe Pink Banarasi Zari Weaving Silk saree,silk saree,crepe-pink-banarasi-zari-weaving-silk-saree,pink,Store_A
10216,Crepe Pink Handloom Zari Weaving Silk Saree With Woven Border,silk saree with border,crepe-pink-handloom-zari-weaving-silk-saree-with-woven-border,pink,Store_A
10217,Crepe Pink Linen Silk Saree With Zari Border,linen silk saree with border,flower-linen-silk-saree-with-zari-border-1,pink,Store_A
10218,Crimson Red Colour Kanjivaram  Silk Saree With Blouse,silk saree with blouse,red-colour-kanjivaram-zari-weaving-silk-saree-with-blouse,crimson - red,Store_A
10219,Crimson Red Golden Shine Kanjivaram Wedding Saree With Blouse,saree with blouse,crimson-red-golden-shine-kanjivaram-wedding-saree-with-blouse,crimson - red - golden,Store_A
10220,Crimson Red Paithani Silk Saree With Blouse,silk saree with blouse,crimson-red-paithani-silk-saree-with-blouse,crimson - red,Store_A
10221,Crow Black Kashmiri Modal Handloom Weaving Saree,saree,crow-black-kashmiri-modal-handloom-weaving-saree,black,Store_A
10222,Cyan Blue Cotton with Chikankari lakhnavi Weaving Saree,cotton saree,cyan-green-cotton-with-chikankari-lakhnavi-weaving-saree,cyan - blue,Store_A
10223,Cyan Green Soft Handloom Weaving Silk in Copper Zari,silk,cyan-green-soft-handloom-weaving-silk-in-copper-zari,cyan - green - copper,Store_A
10224,Dandelion Yellow Silk Saree with Zari Woven Border and Pallu,silk saree with border,silk-saree-with-zari-woven-border-and-pallu-3,yellow,Store_A
10225,Dark Blue Flower Designed Soft Banarasi katan Silk Saree,silk saree,flower-designed-soft-banarasi-katan-silk-saree-with-fancy-tassels-2,dark - blue,Store_A
10226,Dark Green 3D Chiffon Saree With Sequence Blouse,saree with blouse,dark-green-3d-velvet-chiffon-saree-with-sequence-blouse,dark - green,Store_A
10227,Dark Green Colour 3D Chiffon Saree With Sequence Blouse,saree with blouse,dark-green-colour-3d-velvet-chiffon-saree-with-sequence-blouse,dark - green,Store_A
10228,Dark Green Georgette Embroidery Border Saree,saree with border,dark-green-georgett-embroidery-border-saree,dark - green,Store_A
10229,Dark Green Lycra Saree with Thread and Sequins Embroidery Work,saree,dark-green-lycra-saree-with-thread-and-sequins-embroidery-work,dark - green,Store_A
10230,Dark Green Silk Embroidered Saree with yellow Blouse,silk saree with blouse,copy-of-honey-yellow-silk-embroidered-saree-with-peacock-blue-blouse,dark - green - yellow,Store_A
10231,Dark Green Silver and Gold Zari Weaved Silk Saree,silk saree,dark-green-silver-and-gold-zari-weaved-kanchipuram-silk-saree,dark - green - silver - gold,Store_A
10232,Dark Grey Fancy Tassel Border Saree,saree with border,dark-grey-fancy-tassel-border-saree,dark - grey,Store_A
10233,Dark Mauve Purple All Over Design Soft Kanjivaram Silk Saree,silk saree,dark-mauve-all-over-design-soft-kanjivaram-silk-saree,dark - purple,Store_A
10234,Dark Orchid Purple Soft Silk Saree In Handloom Weaving With Sequins,silk saree,dark-orchid-purple-soft-silk-saree-in-handloom-weaving-with-sequins,dark - orchid - purple,Store_A
10235,Dark Pine Paithani Silk Saree in Patched Border With Unique Latkan,silk saree with border,paithani-silk-saree-in-patched-border-with-designer-blouse,dark,Store_A
10236,Dark Pink & Golden Kanjivaram Wedding Saree With Blouse,saree with blouse,dark-pink-golden-kanjivaram-wedding-saree-with-blouse,dark - pink - golden,Store_A
10237,Dark Pink Banarasi Silk Saree with beautiful Meenakari pallu and border,silk saree with border,copy-of-orange-banarasi-silk-saree-with-meenakari-pallu-and-fancy-tassels,dark - pink,Store_A
10238,Dark Pink Banarasi Soft Silk Paithani Saree,silk saree,dark-pink-banarasi-soft-silk-paithani-saree,dark - pink,Store_A
10239,Dark Pink Banarasi Soft Silk Paithani With Zari Border Saree,silk saree with border,dark-pink-banarasi-soft-silk-paithani-with-zari-border-saree,dark - pink,Store_A
10240,Dark Pink Golden Zari Weaving Banarasi Silk Saree,silk saree,dark-pink-golden-zari-weaving-banarasi-silk-saree,dark - pink - golden,Store_A
10241,Dark Pink Kanjivaram Saree With Matching Pink Blouse,saree with blouse,copy-of-sea-green-kanjivaram-saree-with-matching-green-blouse,dark - pink - pink,Store_A
10242,Dark Pink Tassar silk Weaving With Beautiful Zari Border Saree,silk saree with border,dark-pink-tassar-silk-weaving-with-beautiful-zari-border-saree,dark - pink,Store_A
10243,Dark Pink Tessar Silk Weaving Saree,silk saree,dark-pink-tessar-silk-weaving-saree,dark - pink,Store_A
10244,Dark Pink Zari Weaving Banarasi Silk Saree,silk saree,dark-pink-zari-weaving-banarasi-silk-saree,dark - pink,Store_A
10245,Dark Punch Pink Kanjivaram Silk Saree With N Golden Zari Design,silk saree,dark-punch-pink-kanjivaram-silk-saree-with-n-golden-zari-design,dark - pink - golden,Store_A
10246,Dark Purple Colour 3D Chiffon Saree With Sequence Blouse,saree with blouse,dark-purple-colour-3d-velvet-chiffon-saree-with-sequence-blouse,dark - purple,Store_A
10247,Dark Purple Organza Saree With Floral Digital Print Saree,saree,dark-purple-organza-saree-with-floral-digital-print-saree,dark - purple,Store_A
10248,Dark Purple Soft banarasi katan silk saree,silk saree,dark-purple-soft-banarasi-katan-silk-saree,dark - purple,Store_A
10249,Dark Sky Blue Georgette Embroidery Border Saree,saree with border,dark-sky-blue-georgett-embroidery-border-saree,dark - blue,Store_A
10250,Dark Sky Blue Soft Organza Silk With Beautiful Floral Print Saree,silk saree,dark-sky-blue-soft-organza-silk-with-beautiful-floral-print-saree,dark - blue,Store_A
10251,Dazzling Green and Orange Patola  Kanjivaram Silk Saree With Blouse,silk saree with blouse,dazzling-green-and-orange-patola-kanjivaram-silk-saree-with-blouse,green - orange,Store_A
10252,Deep Pink Gold Zari Woven Kanjivaram Silk Saree With Blouse,silk saree with blouse,deep-pink-gold-zari-woven-kanjivaram-silk-saree,pink - gold,Store_A
10253,Deep Sky Blue Bandhani Design Silk Saree With Embroidery Work Blouse,silk saree with blouse,bandhani-design-silk-saree-with-embroidery-work-blouse,blue,Store_A
10254,Deep Sky Blue Colour Cotton Silk Saree  With Plan Blouse,cotton silk saree with blouse,deep-sky-blue-colour-cotton-silk-saree-with-plan-blouse,blue,Store_A
10255,Deep Sky Blue Woven Paithani Silk Saree With Designer Blouse,silk saree with blouse,deep-sky-blue-woven-paithani-silk-saree-with-designer-blouse,blue,Store_A
10256,Denim Blue & Golden Zari Banarasi Silk Saree With Blouse,silk saree with blouse,denim-blue-golden-zari-banarasi-silk-saree-with-blouse,blue - golden,Store_A
10257,Denim Blue Kanjivaram Silk Saree With Zari Border Blouse,silk saree with border and blouse,denim-blue-kanjivaram-silk-saree-with-zari-border-blouse,blue,Store_A
10258,Denim Blue Kashmiri Modal Handloom Weaving Saree,saree,denim-blue-kashmiri-modal-handloom-weaving-saree,blue,Store_A
10259,Denim Blue Soft Blender Silk Weaving Silver Zari Saree With Blouse,silk saree with blouse,denim-blue-soft-blender-silk-weaving-silver-zari-saree-with-blouse,blue - silver,Store_A
10260,Denim Blue Woven Patola Silk Saree with Classic Border,silk saree with border,denim-blue-woven-patola-silk-saree-with-classic-border,blue,Store_A
10261,Denim Navy Blue Woven Paithani Silk Saree With Blouse,silk saree with blouse,denim-navy-blue-printed-woven-paithani-silk-saree-with-blouse,navy - blue,Store_A
10262,Designer Soft Cotton Linen Woven Saree In Apricot Orange,cotton linen saree,copy-of-self-design-soft-cotton-linen-woven-saree-in,orange,Store_A
10263,Designer Soft Cotton Linen Woven Saree In Black,cotton linen saree,designer-soft-cotton-linen-woven-saree-in-3,black,Store_A
10264,Designer Soft Cotton Linen Woven Saree In Denim Blue,cotton linen saree,designer-soft-cotton-linen-woven-saree-in-1,blue,Store_A
10265,Designer Soft Cotton Linen Woven Saree In Magenta Pink,cotton linen saree,soft-cotton-kalamkari-print-saree-3,magenta - pink,Store_A
10266,Designer Soft Cotton Linen Woven Saree In Ocean Blue,cotton linen saree,designer-soft-cotton-linen-woven-saree-in,blue,Store_A
10267,Designer Soft Cotton Linen Woven Saree In Rani Pink,cotton linen saree,designer-soft-cotton-linen-woven-saree-in-2,pink,Store_A
10268,Dusty Red Tussar Silk Copper Zari Weaving Saree,silk saree,dusty-red-tussar-silk-copper-zari-weaving-saree,red - copper,Store_A
10269,Eggplant Purple Pure Jacquard With Beautiful Tassels Wedding Wear Saree,saree,eggplant-purple-pure-jacquard-with-beautiful-tassels-wedding-wear-saree,purple,Store_A
10270,Elephant Gray Handloom Zari Weaving Silk Saree With Woven Border,silk saree with border,elephant-gray-handloom-zari-weaving-silk-saree-with-woven-border,gray,Store_A
10271,Emerald Green Exclusive Border Zari Waving Saree With Woven Pallu,saree with border,emerald-green-exclusive-border-embroidered-saree-with-woven-pallu,green,Store_A
10272,Emerald Green Golden Zari Butta Design Border With Blouse,border with blouse,emerald-green-golden-zari-butta-design-border-with-blouse,green - golden,Store_A
10273,Emerald Green Handloom Weaving Silk with Gotta lace border,silk with border,emerald-green-handloom-weaving-silk-with-gotta-lace-border,green,Store_A
10274,Emerald Green Paithani Silk Saree with Golden Zari Woven Border,silk saree with border,emerald-green-paithani-silk-saree-with-golden-zari-woven-border,green - golden,Store_A
10275,Exclusive Blue Pure Patola Silk With Fancy Tassels Saree,silk saree,exclusive-blue-pure-patola-silk-with-tassels-attached-saree,blue,Store_A
10276,Exclusive Green Pure Patola Silk With Fancy Tassels Saree,silk saree,exclusive-green-pure-patola-silk-with-fancy-tassels-saree,green,Store_A
10277,Exclusive Orange Pure Patola Silk With Fancy Tassels Saree,silk saree,exclusive-orange-pure-patola-silk-with-fancy-tassels-saree,orange,Store_A
10278,Exclusive Pink Pure Patola Silk With Fancy Tassels Saree,silk saree,exclusive-pink-pure-patola-silk-with-fancy-tassels-saree,pink,Store_A
10279,Exclusive Rama Blue Pure Patola Silk With Fancy Tassels Saree,silk saree,exclusive-rama-blue-pure-patola-silk-with-fancy-tassels-saree,blue,Store_A
10280,Exclusive Red Pure Patola Silk With Fancy Tassels Saree,silk saree,exclusive-red-pure-patola-silk-with-fancy-tassels-saree,red,Store_A
10281,Extravagant White Woven Patola Silk Saree with Classic Border,silk saree with border,extravagant-white-woven-patola-silk-saree-with-classic-border,white,Store_A
10282,Fabulous Army Green Soft Cotton Silk Patola Saree,cotton silk saree,fabulous-army-green-soft-cotton-silk-patola-saree,green,Store_A
10283,Fabulous Dark Purple Soft Cotton Silk Patola Saree,cotton silk saree,fabulous-dark-purple-soft-cotton-silk-patola-saree,dark - purple,Store_A
10284,Fabulous Dark Sky Blue Soft Cotton Silk Patola Saree,cotton silk saree,fabulous-dark-sky-blue-soft-cotton-silk-patola-saree,dark - blue,Store_A
10285,Fabulous Gray Soft Cotton Silk Patola Saree,cotton silk saree,fabulous-gray-soft-cotton-silk-patola-saree,gray,Store_A
10286,Fabulous Green & Pink Soft Cotton Silk Patola Saree,cotton silk saree,fabulous-green-pink-soft-cotton-silk-patola-saree,green - pink,Store_A
10287,Fabulous Green & Teal Blue Soft Cotton Silk Patola Saree,cotton silk saree,fabulous-green-teal-blue-soft-cotton-silk-patola-saree,green - teal - blue,Store_A
10288,Fabulous Orange & Red Soft Cotton Silk Patola Saree,cotton silk saree,fabulous-orange-red-soft-cotton-silk-patola-saree,orange - red,Store_A
10289,Fabulous Rosewood Soft Cotton Silk Patola Saree,cotton silk saree,fabulous-rosewood-soft-cotton-silk-patola-saree,other,Store_A
10290,Fabulous White & Dark Pink Soft Cotton Silk Patola Saree,cotton silk saree,fabulous-white-dark-pink-soft-cotton-silk-patola-saree,white - dark - pink,Store_A
10291,Fabulous White & Dark Sky Blue Soft Cotton Silk Patola Saree,cotton silk saree,fabulous-white-dark-sky-blue-soft-cotton-silk-patola-saree,white - dark - blue,Store_A
